chrom1	start1	end1	chrom2	start2	end2	loop_id	source_loop_id	control_count	experimental_count
chr3L	13187605	13189605	chr3L	19049605	19051605	L13_random_272	L13	0	0
chr3L	5241244	5243244	chr3L	11103244	11105244	L13_random_273	L13	0	0
chr3L	18020066	18022066	chr3L	23882066	23884066	L13_random_274	L13	0	0
chr3L	14400490	14402490	chr3L	20262490	20264490	L13_random_275	L13	1	0
chr3L	15200057	15202057	chr3L	21062057	21064057	L13_random_276	L13	0	0
chr3L	9715445	9717445	chr3L	15577445	15579445	L13_random_277	L13	0	0
chr3L	17232037	17234037	chr3L	23094037	23096037	L13_random_278	L13	0	0
chr3L	2922532	2924532	chr3L	8784532	8786532	L13_random_279	L13	0	0
chr3L	20487877	20489877	chr3L	26349877	26351877	L13_random_280	L13	0	0
chr3L	15224033	15226033	chr3L	21086033	21088033	L13_random_281	L13	0	1
chr3L	8331037	8333037	chr3L	14193037	14195037	L13_random_282	L13	0	0
chr3L	19228552	19230552	chr3L	25090552	25092552	L13_random_283	L13	0	0
chr3L	10465767	10467767	chr3L	16327767	16329767	L13_random_284	L13	0	1
chr3L	17414388	17416388	chr3L	23276388	23278388	L13_random_285	L13	0	0
chr3L	3907850	3909850	chr3L	9769850	9771850	L13_random_286	L13	0	1
chr3L	6667890	6669890	chr3L	12529890	12531890	L13_random_287	L13	0	0
chr3L	10818686	10820686	chr3L	16680686	16682686	L13_random_288	L13	1	0
chr3L	4852162	4854162	chr3L	10714162	10716162	L13_random_289	L13	0	0
chr3L	6647506	6649506	chr3L	12509506	12511506	L13_random_290	L13	0	1
chr3L	21420624	21422624	chr3L	27282624	27284624	L13_random_291	L13	0	0
chr3L	5568014	5570014	chr3L	11430014	11432014	L13_random_292	L13	0	0
chr3L	6102916	6104916	chr3L	11964916	11966916	L13_random_293	L13	0	2
chr3L	6639493	6641493	chr3L	12501493	12503493	L13_random_294	L13	1	0
chr3L	8943259	8945259	chr3L	14805259	14807259	L13_random_295	L13	1	0
chr3L	4009732	4011732	chr3L	9871732	9873732	L13_random_296	L13	0	0
chr3L	11143100	11145100	chr3L	17005100	17007100	L13_random_297	L13	0	0
chr3L	20898515	20900515	chr3L	26760515	26762515	L13_random_298	L13	0	1
chr3L	18492140	18494140	chr3L	24354140	24356140	L13_random_299	L13	0	0
chr3L	15243973	15245973	chr3L	21105973	21107973	L13_random_300	L13	0	0
chr3L	6905511	6907511	chr3L	12767511	12769511	L13_random_301	L13	0	0
chr3L	3649278	3651278	chr3L	9511278	9513278	L13_random_302	L13	0	0
chr3L	5612412	5614412	chr3L	11474412	11476412	L13_random_303	L13	0	0
chr3L	20486089	20488089	chr3L	26348089	26350089	L13_random_304	L13	0	0
chr3L	21421728	21423728	chr3L	27283728	27285728	L13_random_305	L13	0	0
chr3L	11996106	11998106	chr3L	17858106	17860106	L13_random_306	L13	1	2
chr3L	2149683	2151683	chr3L	8011683	8013683	L13_random_307	L13	0	0
chr3L	1593925	1595925	chr3L	7455925	7457925	L13_random_308	L13	0	0
chr3L	20648542	20650542	chr3L	26510542	26512542	L13_random_309	L13	0	0
chr3L	1002601	1004601	chr3L	6864601	6866601	L13_random_310	L13	0	0
chr3L	16656228	16658228	chr3L	22518228	22520228	L13_random_311	L13	0	0
chr3L	20124580	20126580	chr3L	25986580	25988580	L13_random_312	L13	0	0
chr3L	17952436	17954436	chr3L	23814436	23816436	L13_random_313	L13	0	0
chr3L	9879485	9881485	chr3L	15741485	15743485	L13_random_314	L13	0	0
chr3L	1211535	1213535	chr3L	7073535	7075535	L13_random_315	L13	0	0
chr3L	18296134	18298134	chr3L	24158134	24160134	L13_random_316	L13	0	0
chr3L	592690	594690	chr3L	6454690	6456690	L13_random_317	L13	0	2
chr3L	19613284	19615284	chr3L	25475284	25477284	L13_random_318	L13	0	0
chr3L	15586639	15588639	chr3L	21448639	21450639	L13_random_319	L13	0	0
chr3L	7899860	7901860	chr3L	13761860	13763860	L13_random_320	L13	0	0
chr3L	7805954	7807954	chr3L	13667954	13669954	L13_random_321	L13	1	0
chr3L	15945217	15947217	chr3L	21807217	21809217	L13_random_322	L13	1	0
chr3L	13538553	13540553	chr3L	19400553	19402553	L13_random_323	L13	0	0
chr3L	13966396	13968396	chr3L	19828396	19830396	L13_random_324	L13	1	1
chr3L	11889240	11891240	chr3L	17751240	17753240	L13_random_325	L13	2	2
chr3L	9304128	9306128	chr3L	15166128	15168128	L13_random_326	L13	1	0
chr3L	7899395	7901395	chr3L	13761395	13763395	L13_random_327	L13	0	0
chr3L	15160074	15162074	chr3L	21022074	21024074	L13_random_328	L13	1	2
chr3L	10140570	10142570	chr3L	16002570	16004570	L13_random_329	L13	0	0
chr3L	20223193	20225193	chr3L	26085193	26087193	L13_random_330	L13	0	0
chr3L	14071255	14073255	chr3L	19933255	19935255	L13_random_331	L13	0	0
chr3L	13543153	13545153	chr3L	19405153	19407153	L13_random_332	L13	0	1
chr3L	21297945	21299945	chr3L	27159945	27161945	L13_random_333	L13	0	0
chr3L	19090843	19092843	chr3L	24952843	24954843	L13_random_334	L13	0	0
chr3L	8955493	8957493	chr3L	14817493	14819493	L13_random_335	L13	2	0
chr3L	7833831	7835831	chr3L	13695831	13697831	L13_random_336	L13	0	0
chr3L	11582354	11584354	chr3L	17444354	17446354	L13_random_337	L13	0	0
chr3L	7752949	7754949	chr3L	13614949	13616949	L13_random_338	L13	0	0
chr3L	21631986	21633986	chr3L	27493986	27495986	L13_random_339	L13	0	0
chr3L	18019581	18021581	chr3L	23881581	23883581	L13_random_340	L13	0	0
chr3L	14162629	14164629	chr3L	20024629	20026629	L13_random_341	L13	0	1
chr3L	6404422	6406422	chr3L	12266422	12268422	L13_random_342	L13	0	0
chr3L	12020297	12022297	chr3L	17882297	17884297	L13_random_343	L13	0	0
chr3L	14633158	14635158	chr3L	20495158	20497158	L13_random_344	L13	0	1
chr3L	6892715	6894715	chr3L	12754715	12756715	L13_random_345	L13	0	0
chr3L	5639254	5641254	chr3L	11501254	11503254	L13_random_346	L13	0	0
chr3L	20034798	20036798	chr3L	25896798	25898798	L13_random_347	L13	0	0
chr3L	20941223	20943223	chr3L	26803223	26805223	L13_random_348	L13	0	0
chr3L	11476919	11478919	chr3L	17338919	17340919	L13_random_349	L13	0	0
chr3L	17209260	17211260	chr3L	23071260	23073260	L13_random_350	L13	0	0
chr3L	21113734	21115734	chr3L	26975734	26977734	L13_random_351	L13	0	0
chr3L	21566528	21568528	chr3L	27428528	27430528	L13_random_352	L13	0	0
chr3L	3055309	3057309	chr3L	8917309	8919309	L13_random_353	L13	0	0
chr3L	5612708	5614708	chr3L	11474708	11476708	L13_random_354	L13	0	0
chr3L	13551647	13553647	chr3L	19413647	19415647	L13_random_355	L13	0	0
chr3L	2976859	2978859	chr3L	8838859	8840859	L13_random_356	L13	0	0
chr3L	16855657	16857657	chr3L	22717657	22719657	L13_random_357	L13	0	0
chr3L	11837250	11839250	chr3L	17699250	17701250	L13_random_358	L13	0	0
chr3L	5271944	5273944	chr3L	11133944	11135944	L13_random_359	L13	1	0
chr3L	2807748	2809748	chr3L	8669748	8671748	L13_random_360	L13	1	0
chr3L	8141303	8143303	chr3L	14003303	14005303	L13_random_361	L13	0	0
chr3L	14857292	14859292	chr3L	20719292	20721292	L13_random_362	L13	0	0
chr3L	15199909	15201909	chr3L	21061909	21063909	L13_random_363	L13	0	1
chr3L	11477957	11479957	chr3L	17339957	17341957	L13_random_364	L13	0	0
chr3L	10248707	10250707	chr3L	16110707	16112707	L13_random_365	L13	0	0
chr3L	11904895	11906895	chr3L	17766895	17768895	L13_random_366	L13	0	0
chr3L	5687567	5689567	chr3L	11549567	11551567	L13_random_367	L13	0	0
chr3L	19240360	19242360	chr3L	25102360	25104360	L13_random_368	L13	0	0
chr3L	6404817	6406817	chr3L	12266817	12268817	L13_random_369	L13	0	0
chr3L	4198663	4200663	chr3L	10060663	10062663	L13_random_370	L13	0	0
chr3L	9059003	9061003	chr3L	14921003	14923003	L13_random_371	L13	0	0
chr3L	8407706	8409706	chr3L	14269706	14271706	L13_random_372	L13	0	0
chr3L	6017998	6019998	chr3L	11879998	11881998	L13_random_373	L13	0	0
chr3L	3483162	3485162	chr3L	9345162	9347162	L13_random_374	L13	0	2
chr3L	8246813	8248813	chr3L	14108813	14110813	L13_random_375	L13	0	0
chr3L	3022537	3024537	chr3L	8884537	8886537	L13_random_376	L13	0	0
chr3L	12607224	12609224	chr3L	18469224	18471224	L13_random_377	L13	0	0
chr3L	18450280	18452280	chr3L	24312280	24314280	L13_random_378	L13	0	0
chr3L	1052744	1054744	chr3L	6914744	6916744	L13_random_379	L13	0	0
chr3L	4278205	4280205	chr3L	10140205	10142205	L13_random_380	L13	0	0
chr3L	17660780	17662780	chr3L	23522780	23524780	L13_random_381	L13	0	0
chr3L	2069062	2071062	chr3L	7931062	7933062	L13_random_382	L13	0	1
chr3L	21494828	21496828	chr3L	27356828	27358828	L13_random_383	L13	0	0
chr3L	16806713	16808713	chr3L	22668713	22670713	L13_random_384	L13	0	1
chr3L	12682907	12684907	chr3L	18544907	18546907	L13_random_385	L13	0	0
chr3L	7240757	7242757	chr3L	13102757	13104757	L13_random_386	L13	1	0
chr3L	19961495	19963495	chr3L	25823495	25825495	L13_random_387	L13	0	0
chr3L	5846353	5848353	chr3L	11708353	11710353	L13_random_388	L13	0	0
chr3L	12857091	12859091	chr3L	18719091	18721091	L13_random_389	L13	3	1
chr3L	3440168	3442168	chr3L	9302168	9304168	L13_random_390	L13	0	0
chr3L	2224	4224	chr3L	5864224	5866224	L13_random_391	L13	0	0
chr3L	11013332	11015332	chr3L	16875332	16877332	L13_random_392	L13	0	0
chr3L	7103764	7105764	chr3L	12965764	12967764	L13_random_393	L13	0	2
chr3L	10049929	10051929	chr3L	15911929	15913929	L13_random_394	L13	0	0
chr3L	4323466	4325466	chr3L	10185466	10187466	L13_random_395	L13	0	0
chr3L	15187041	15189041	chr3L	21049041	21051041	L13_random_396	L13	0	0
chr3L	13702745	13704745	chr3L	19564745	19566745	L13_random_397	L13	0	1
chr3L	17783529	17785529	chr3L	23645529	23647529	L13_random_398	L13	0	0
chr3L	10739689	10741689	chr3L	16601689	16603689	L13_random_399	L13	0	0
chr3L	13478773	13480773	chr3L	19340773	19342773	L13_random_400	L13	0	0
chr3L	11949694	11951694	chr3L	17811694	17813694	L13_random_401	L13	2	1
chr3L	21661425	21663425	chr3L	27523425	27525425	L13_random_402	L13	0	0
chr3L	8731881	8733881	chr3L	14593881	14595881	L13_random_403	L13	1	0
chr3L	12431526	12433526	chr3L	18293526	18295526	L13_random_404	L13	1	0
chr3L	22104453	22106453	chr3L	27966453	27968453	L13_random_405	L13	0	0
chr3L	3280155	3282155	chr3L	9142155	9144155	L13_random_406	L13	0	0
chr3L	15968010	15970010	chr3L	21830010	21832010	L13_random_407	L13	0	1
chr3L	18361336	18363336	chr3L	24223336	24225336	L13_random_408	L13	0	0
chr3L	6552147	6554147	chr3L	12414147	12416147	L13_random_409	L13	0	0
chr3L	13135840	13137840	chr3L	18997840	18999840	L13_random_410	L13	0	1
chr3L	19947516	19949516	chr3L	25809516	25811516	L13_random_411	L13	0	0
chr3L	18766718	18768718	chr3L	24628718	24630718	L13_random_412	L13	0	0
chr3L	10121048	10123048	chr3L	15983048	15985048	L13_random_413	L13	0	0
chr3L	9040282	9042282	chr3L	14902282	14904282	L13_random_414	L13	1	2
chr3L	8924530	8926530	chr3L	14786530	14788530	L13_random_415	L13	0	0
chr3L	11455140	11457140	chr3L	17317140	17319140	L13_random_416	L13	0	0
chr3L	2569337	2571337	chr3L	8431337	8433337	L13_random_417	L13	0	0
chr3L	8904296	8906296	chr3L	14766296	14768296	L13_random_418	L13	1	0
chr3L	1984771	1986771	chr3L	7846771	7848771	L13_random_419	L13	0	0
chr3L	1058616	1060616	chr3L	6920616	6922616	L13_random_420	L13	0	0
chr3L	1111778	1113778	chr3L	6973778	6975778	L13_random_421	L13	1	0
chr3L	17846228	17848228	chr3L	23708228	23710228	L13_random_422	L13	1	0
chr3L	5977402	5979402	chr3L	11839402	11841402	L13_random_423	L13	0	0
chr3L	8070494	8072494	chr3L	13932494	13934494	L13_random_424	L13	0	0
chr3L	5146714	5148714	chr3L	11008714	11010714	L13_random_425	L13	1	1
chr3L	19947369	19949369	chr3L	25809369	25811369	L13_random_426	L13	0	0
chr3L	7342600	7344600	chr3L	13204600	13206600	L13_random_427	L13	0	0
chr3L	5384367	5386367	chr3L	11246367	11248367	L13_random_428	L13	0	0
chr3L	12941867	12943867	chr3L	18803867	18805867	L13_random_429	L13	2	0
chr3L	2202662	2204662	chr3L	8064662	8066662	L13_random_430	L13	0	0
chr3L	22106995	22108995	chr3L	27968995	27970995	L13_random_431	L13	0	0
chr3L	15567152	15569152	chr3L	21429152	21431152	L13_random_432	L13	1	0
chr3L	8820823	8822823	chr3L	14682823	14684823	L13_random_433	L13	0	0
chr3L	21454687	21456687	chr3L	27316687	27318687	L13_random_434	L13	0	0
chr3L	14050442	14052442	chr3L	19912442	19914442	L13_random_435	L13	0	0
chr3L	18285656	18287656	chr3L	24147656	24149656	L13_random_436	L13	0	0
chr3L	6836008	6838008	chr3L	12698008	12700008	L13_random_437	L13	0	1
chr3L	751608	753608	chr3L	6613608	6615608	L13_random_438	L13	0	0
chr3L	6534988	6536988	chr3L	12396988	12398988	L13_random_439	L13	0	0
chr3L	191942	193942	chr3L	6053942	6055942	L13_random_440	L13	0	0
chr3L	5069594	5071594	chr3L	10931594	10933594	L13_random_441	L13	0	0
chr3L	22227327	22229327	chr3L	28089327	28091327	L13_random_442	L13	0	0
chr3L	11980794	11982794	chr3L	17842794	17844794	L13_random_443	L13	0	0
chr3L	17388939	17390939	chr3L	23250939	23252939	L13_random_444	L13	1	0
chr3L	21035009	21037009	chr3L	26897009	26899009	L13_random_445	L13	0	0
chr3L	11405645	11407645	chr3L	17267645	17269645	L13_random_446	L13	0	0
chr3L	7476480	7478480	chr3L	13338480	13340480	L13_random_447	L13	0	0
chr3L	1746301	1748301	chr3L	7608301	7610301	L13_random_448	L13	0	0
chr3L	13787698	13789698	chr3L	19649698	19651698	L13_random_449	L13	0	1
chr3L	4876999	4878999	chr3L	10738999	10740999	L13_random_450	L13	0	0
chr3L	2060123	2062123	chr3L	7922123	7924123	L13_random_451	L13	0	0
chr3L	1785567	1787567	chr3L	7647567	7649567	L13_random_452	L13	1	0
chr3L	14491082	14493082	chr3L	20353082	20355082	L13_random_453	L13	0	0
chr3L	6535429	6537429	chr3L	12397429	12399429	L13_random_454	L13	0	0
chr3L	16732371	16734371	chr3L	22594371	22596371	L13_random_455	L13	1	0
chr3L	9821840	9823840	chr3L	15683840	15685840	L13_random_456	L13	0	0
chr3L	9917448	9919448	chr3L	15779448	15781448	L13_random_457	L13	0	0
chr3L	17676144	17678144	chr3L	23538144	23540144	L13_random_458	L13	0	0
chr3L	2824852	2826852	chr3L	8686852	8688852	L13_random_459	L13	1	0
chr3L	5371707	5373707	chr3L	11233707	11235707	L13_random_460	L13	0	0
chr3L	14919987	14921987	chr3L	20781987	20783987	L13_random_461	L13	1	0
chr3L	14134859	14136859	chr3L	19996859	19998859	L13_random_462	L13	0	0
chr3L	8244375	8246375	chr3L	14106375	14108375	L13_random_463	L13	0	0
chr3L	10474782	10476782	chr3L	16336782	16338782	L13_random_464	L13	0	0
chr3L	4517428	4519428	chr3L	10379428	10381428	L13_random_465	L13	0	0
chr3L	15817293	15819293	chr3L	21679293	21681293	L13_random_466	L13	1	0
chr3L	21981321	21983321	chr3L	27843321	27845321	L13_random_467	L13	0	0
chr3L	13049808	13051808	chr3L	18911808	18913808	L13_random_468	L13	0	0
chr3L	19772399	19774399	chr3L	25634399	25636399	L13_random_469	L13	0	0
chr3L	2856872	2858872	chr3L	8718872	8720872	L13_random_470	L13	0	0
chr3L	5945991	5947991	chr3L	11807991	11809991	L13_random_471	L13	0	2
chr3L	6639988	6641988	chr3L	12501988	12503988	L13_random_472	L13	1	0
chr3L	4252889	4254889	chr3L	10114889	10116889	L13_random_473	L13	0	0
chr3L	5797905	5799905	chr3L	11659905	11661905	L13_random_474	L13	0	0
chr3L	289455	291455	chr3L	6151455	6153455	L13_random_475	L13	0	1
chr3L	21685624	21687624	chr3L	27547624	27549624	L13_random_476	L13	0	0
chr3L	8159097	8161097	chr3L	14021097	14023097	L13_random_477	L13	0	0
chr3L	19096079	19098079	chr3L	24958079	24960079	L13_random_478	L13	0	0
chr3L	14731327	14733327	chr3L	20593327	20595327	L13_random_479	L13	3	1
chr3L	5750160	5752160	chr3L	11612160	11614160	L13_random_480	L13	0	0
chr3L	12045234	12047234	chr3L	17907234	17909234	L13_random_481	L13	0	1
chr3L	19458418	19460418	chr3L	25320418	25322418	L13_random_482	L13	0	0
chr3L	12430381	12432381	chr3L	18292381	18294381	L13_random_483	L13	1	0
chr3L	12382811	12384811	chr3L	18244811	18246811	L13_random_484	L13	0	0
chr3L	3952722	3954722	chr3L	9814722	9816722	L13_random_485	L13	0	0
chr3L	13089681	13091681	chr3L	18951681	18953681	L13_random_486	L13	0	0
chr3L	13265014	13267014	chr3L	19127014	19129014	L13_random_487	L13	0	0
chr3L	6231433	6233433	chr3L	12093433	12095433	L13_random_488	L13	1	0
chr3L	257276	259276	chr3L	6119276	6121276	L13_random_489	L13	0	0
chr3L	2214098	2216098	chr3L	8076098	8078098	L13_random_490	L13	0	0
chr3L	2289870	2291870	chr3L	8151870	8153870	L13_random_491	L13	0	0
chr3L	16227754	16229754	chr3L	22089754	22091754	L13_random_492	L13	0	0
chr3L	5689956	5691956	chr3L	11551956	11553956	L13_random_493	L13	0	0
chr3L	16614389	16616389	chr3L	22476389	22478389	L13_random_494	L13	0	0
chr3L	12677510	12679510	chr3L	18539510	18541510	L13_random_495	L13	1	0
chr3L	21793416	21795416	chr3L	27655416	27657416	L13_random_496	L13	0	1
chr3L	16944590	16946590	chr3L	22806590	22808590	L13_random_497	L13	0	0
chr3L	1760998	1762998	chr3L	7622998	7624998	L13_random_498	L13	0	2
chr3L	183393	185393	chr3L	6045393	6047393	L13_random_499	L13	0	0
chr3L	613763	615763	chr3L	6475763	6477763	L13_random_500	L13	1	0
chr3L	7564723	7566723	chr3L	11572723	11574723	L14_random_1	L14	0	1
chr3L	7885608	7887608	chr3L	11893608	11895608	L14_random_2	L14	0	0
chr3L	18198382	18200382	chr3L	22206382	22208382	L14_random_3	L14	0	0
chr3L	4473430	4475430	chr3L	8481430	8483430	L14_random_4	L14	0	0
chr3L	17908607	17910607	chr3L	21916607	21918607	L14_random_5	L14	0	0
chr3L	21595342	21597342	chr3L	25603342	25605342	L14_random_6	L14	0	0
chr3L	496764	498764	chr3L	4504764	4506764	L14_random_7	L14	0	2
chr3L	22827774	22829774	chr3L	26835774	26837774	L14_random_8	L14	0	0
chr3L	3348730	3350730	chr3L	7356730	7358730	L14_random_9	L14	0	0
chr3L	1570845	1572845	chr3L	5578845	5580845	L14_random_10	L14	0	3
chr3L	8170800	8172800	chr3L	12178800	12180800	L14_random_11	L14	3	5
chr3L	16015975	16017975	chr3L	20023975	20025975	L14_random_12	L14	1	1
chr3L	23443640	23445640	chr3L	27451640	27453640	L14_random_13	L14	0	0
chr3L	3200561	3202561	chr3L	7208561	7210561	L14_random_14	L14	0	0
chr3L	11966499	11968499	chr3L	15974499	15976499	L14_random_15	L14	0	2
chr3L	21826829	21828829	chr3L	25834829	25836829	L14_random_16	L14	0	1
chr3L	23815379	23817379	chr3L	27823379	27825379	L14_random_17	L14	0	0
chr3L	4784093	4786093	chr3L	8792093	8794093	L14_random_18	L14	0	0
chr3L	15355852	15357852	chr3L	19363852	19365852	L14_random_19	L14	0	0
chr3L	17331829	17333829	chr3L	21339829	21341829	L14_random_20	L14	0	0
chr3L	2387483	2389483	chr3L	6395483	6397483	L14_random_21	L14	0	3
chr3L	9251038	9253038	chr3L	13259038	13261038	L14_random_22	L14	1	0
chr3L	2865187	2867187	chr3L	6873187	6875187	L14_random_23	L14	1	0
chr3L	18253161	18255161	chr3L	22261161	22263161	L14_random_24	L14	0	0
chr3L	16905237	16907237	chr3L	20913237	20915237	L14_random_25	L14	0	1
chr3L	5790821	5792821	chr3L	9798821	9800821	L14_random_26	L14	1	2
chr3L	969213	971213	chr3L	4977213	4979213	L14_random_27	L14	1	3
chr3L	23200982	23202982	chr3L	27208982	27210982	L14_random_28	L14	0	0
chr3L	21038530	21040530	chr3L	25046530	25048530	L14_random_29	L14	0	0
chr3L	913899	915899	chr3L	4921899	4923899	L14_random_30	L14	0	0
chr3L	13659395	13661395	chr3L	17667395	17669395	L14_random_31	L14	1	1
chr3L	18560702	18562702	chr3L	22568702	22570702	L14_random_32	L14	0	0
chr3L	13072505	13074505	chr3L	17080505	17082505	L14_random_33	L14	0	0
chr3L	9676977	9678977	chr3L	13684977	13686977	L14_random_34	L14	0	1
chr3L	6466745	6468745	chr3L	10474745	10476745	L14_random_35	L14	1	0
chr3L	7473350	7475350	chr3L	11481350	11483350	L14_random_36	L14	0	0
chr3L	703974	705974	chr3L	4711974	4713974	L14_random_37	L14	0	0
chr3L	9810989	9812989	chr3L	13818989	13820989	L14_random_38	L14	0	0
chr3L	17800847	17802847	chr3L	21808847	21810847	L14_random_39	L14	0	0
chr3L	1236510	1238510	chr3L	5244510	5246510	L14_random_40	L14	0	0
chr3L	2888706	2890706	chr3L	6896706	6898706	L14_random_41	L14	0	0
chr3L	8657546	8659546	chr3L	12665546	12667546	L14_random_42	L14	0	0
chr3L	5887461	5889461	chr3L	9895461	9897461	L14_random_43	L14	0	0
chr3L	5274558	5276558	chr3L	9282558	9284558	L14_random_44	L14	2	0
chr3L	5389768	5391768	chr3L	9397768	9399768	L14_random_45	L14	0	0
chr3L	17301357	17303357	chr3L	21309357	21311357	L14_random_46	L14	0	0
chr3L	5442035	5444035	chr3L	9450035	9452035	L14_random_47	L14	1	0
chr3L	10410126	10412126	chr3L	14418126	14420126	L14_random_48	L14	0	0
chr3L	3817643	3819643	chr3L	7825643	7827643	L14_random_49	L14	0	0
chr3L	17452305	17454305	chr3L	21460305	21462305	L14_random_50	L14	0	0
chr3L	16801978	16803978	chr3L	20809978	20811978	L14_random_51	L14	0	0
chr3L	21495567	21497567	chr3L	25503567	25505567	L14_random_52	L14	0	0
chr3L	12325456	12327456	chr3L	16333456	16335456	L14_random_53	L14	1	0
chr3L	12536609	12538609	chr3L	16544609	16546609	L14_random_54	L14	0	0
chr3L	11404221	11406221	chr3L	15412221	15414221	L14_random_55	L14	0	0
chr3L	11137309	11139309	chr3L	15145309	15147309	L14_random_56	L14	0	0
chr3L	5621515	5623515	chr3L	9629515	9631515	L14_random_57	L14	0	0
chr3L	13010839	13012839	chr3L	17018839	17020839	L14_random_58	L14	2	4
chr3L	3233619	3235619	chr3L	7241619	7243619	L14_random_59	L14	0	0
chr3L	15499997	15501997	chr3L	19507997	19509997	L14_random_60	L14	0	0
chr3L	15665026	15667026	chr3L	19673026	19675026	L14_random_61	L14	0	0
chr3L	14465926	14467926	chr3L	18473926	18475926	L14_random_62	L14	2	0
chr3L	2283161	2285161	chr3L	6291161	6293161	L14_random_63	L14	0	0
chr3L	2751303	2753303	chr3L	6759303	6761303	L14_random_64	L14	0	0
chr3L	13562273	13564273	chr3L	17570273	17572273	L14_random_65	L14	0	1
chr3L	23181187	23183187	chr3L	27189187	27191187	L14_random_66	L14	0	0
chr3L	16507855	16509855	chr3L	20515855	20517855	L14_random_67	L14	1	0
chr3L	3114631	3116631	chr3L	7122631	7124631	L14_random_68	L14	2	5
chr3L	18712399	18714399	chr3L	22720399	22722399	L14_random_69	L14	0	0
chr3L	18184617	18186617	chr3L	22192617	22194617	L14_random_70	L14	0	0
chr3L	4151782	4153782	chr3L	8159782	8161782	L14_random_71	L14	1	2
chr3L	4032226	4034226	chr3L	8040226	8042226	L14_random_72	L14	0	0
chr3L	17372405	17374405	chr3L	21380405	21382405	L14_random_73	L14	0	0
